recipe_name	ingredient_not_found	Error	item_link	weight	quantity	energy_gm	protein_gm	fat_gm	carbs_gm	total_dietary_fibre_gm	sugar_gm	sodium_mg	trans_fat_gm	total_saturated_fat_gm	cholesterol_mg	added_sugar_gm	0	0	0
methia keri,gujarati mango pickle	SUCCESS	SUCCESS	https://www.tarladalal.com/Methia-Keri-Gujarati-Mango-Pickle-Recipe-3432r	100	0	393.7021277	4.887234043	36.86489362	13.25212766	5.404255319	0	850.9787234	0	3.85106383	0	0			
homemade kalakand,quick kalakand	SUCCESS	SUCCESS	https://www.tarladalal.com/Quick-Kalakand-1989r	100	2.032520325	393.7195122	10.8652439	27.60280488	25.97012195	0.152439024	16.61402439	30.86585366	0.000182927	16.36343902	70.48780488	4.390243902			
kaju gulab sundae,cashew and rose sundae,kaju rose sundae	SUCCESS	SUCCESS	http://allrecipes.com/recipe/213113/rose-ice-cream/	100	0	393.8990385	10.07211538	23.02163462	38.49278846	1.589423077	25.34538462	11.25	0	3.741826923	5.024038462	22.17548077			
chakra pongal,sweet pongal,sakkarai pongal,chakkara pongal	SUCCESS	SUCCESS	https://www.tarladalal.com/Chakra-Pongal-Sweet-Pongal-32888r	100	0	394.2239688	6.6384375	7.13984375	75.44796875	2.5484375	0.27703125	29.79375	0	0.364828125	0.46875	0			
nylon khaman dhokla,khaman dhokla	SUCCESS	SUCCESS	https://www.tarladalal.com/Nylon-Khaman-Dhokla-(-Gujarati-Recipe)-547r	100	0	394.3298969	18.5321134	9.137242268	58.67244845	8.365979381	13.54664948	551.5309278	0.601546392	0.180564433	0	0			
ceaser salad shrimps	SUCCESS	SUCCESS	http://www.food.com/recipe/shrimp-caesar-salad-223921	100	0	394.335077	12.36944817	24.96195977	18.03476019	0.073336772	1.501433729	335.6286746	0.109417225	5.384095926	140.0309438	0			
goli bajji,goli baje,mangalore bonda,mangalore bajji,maida bajji	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/goli-baje-recipe-mangalore-bajji/	100	2.181025082	395.1504907	6.122082879	24.31441658	38.8638386	0.793675027	1.165997819	443.7339149	0.383860414	1.431610687	1.521264995	0			
lettuce wraps veg,coconut ice cream	SUCCESS	SUCCESS	https://www.tarladalal.com/Coconut-Ice-cream-(--Thai-Cooking)-483r	100	0	396.1423611	1.479548611	25.75423611	39.84913194	0.684375	31.65722222	18.82986111	0	16.91340625	60.375	0			
corn salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Roasted-Corn-Salad-(-Soups-and-Salads-Recipe-)-33992r	100	0	396.2930195	0.775909091	41.73262987	6.242359307	1.420481602	2.13474026	359.8571429	0	5.835347403	0	0			
nariyal chane ke paranthe,coconut chickpea paratha,nariyal chane ke parathe	SUCCESS	SUCCESS	0	100	1.156069364	398.300578	12.72369942	17.80578035	49.81040462	11.0867052	3.853179191	1628.647399	0.091560694	0.448959538	0	0			
gehun ki bikaneri khichdi,wheat khichdi	SUCCESS	SUCCESS	https://www.tarladalal.com/Gehun-ki-Bikaneri-Khichdi-3896r	100	0	398.5964912	12.57894737	11.78947368	60.47368421	10.21052632	0	696.7368421	0	0	0	0			
adirasam,athirasam	SUCCESS	SUCCESS	http://www.rakskitchen.net/2012/10/adhirasam-recipe-diwali-recipes.html	100	0	399.7773109	5.28987395	7.38407563	76.26701681	1.207563025	0.003781513	14.67647059	0.088739496	0.440634454	0	0			
brown rice neer dosa,brown rice water dosa	SUCCESS	SUCCESS	https://www.tarladalal.com/Brown-Rice-Neer-Dosa-Without-Fermentation-42109r	100	1.538461538	399.9692308	6.96	9.876923077	70.38461538	3.323076923	0.609230769	302.7538462	0.122769231	0.866076923	0	0			
kesar peda,saffron peda	SUCCESS	SUCCESS	https://www.tarladalal.com/Kesar-Peda-40033r	100	0	404.6864198	15.87316049	20.54283951	39.634	0.00962963	19.71358025	0.750617284	0	0.003916049	0	0			
moong dal sheera,moong dal halwa	SUCCESS	SUCCESS	https://www.tarladalal.com/Moong-Dal-Sheera-(-Gujarati-Recipe)-631r	100	0	405.0557276	7.233065015	20.54520124	47.66380805	2.291021672	30.89783282	11.91950464	0	0.006315789	0	0			
thenkhuzal,thenkuzhal murukku	SUCCESS	SUCCESS	http://www.rakskitchen.net/2011/10/thenkuzhal-murukku-diwali-snack-recipes.html	100	1.438848921	406.7014388	7.105035971	11.54748201	68.16978417	4.392086331	0.569784173	147.7553957	0.113956835	0.780647482	6.043165468	0			
sabudana dosa,sago dosa	SUCCESS	SUCCESS	https://www.tarladalal.com/Sabudana-Dosa-42117r	100	3.96039604	407.5346535	6.266666667	10.50432343	70.41105611	1.685148515	0	260.349835	0	0.098679868	0	0			
ceasar salad chicken	SUCCESS	SUCCESS	http://www.food.com/recipe/easy-chicken-caesar-salad-98522	100	0	408.6929934	11.71096441	26.84086643	18.0446622	0.073336772	1.501433729	321.0232078	0.124517793	5.92870655	121.4646725	0			
grilled chicken salad	SUCCESS	SUCCESS	http://www.foodnetwork.com/recipes/food-network-kitchen/grilled-chicken-ceasar-salad-recipe-2118200	100	0	408.6929934	11.71096441	26.84086643	18.0446622	0.073336772	1.501433729	321.0232078	0.124517793	5.92870655	121.4646725	0			
omapaddi,plain sev,oma podi,omapodi	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/omapodi-recipe/	100	0	411.4909091	12.08545455	12.13090909	62.74181818	6.436363636	4.305454545	379.9818182	0.346909091	0.556363636	3.818181818	0			
non tandoor butter naan,homemade butter nan	SUCCESS	SUCCESS	0	100	3.389830508	412.4576271	9.577457627	18.36974576	53.57644068	1.227966102	0.877288136	733.7966102	0.333355932	5.923618644	22.16949153	0			
dakshin calamari,malabar calamari	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Dakshin-Calamari.html	100	0	414.1859356	9.365673421	18.7942789	51.29582837	3.598569726	3.09749702	581.6805721	0.251728248	1.355256257	1.501787843	0			
rava pongal	SUCCESS	SUCCESS	https://www.tarladalal.com/Rava-Pongal-South-Indian-Breakfast-Recipe-41976r	100	0	416.4705882	11.66811463	15.96455505	57.37746606	1.58974359	0.580995475	602.7963801	0	0.709855204	0.904977376	0			
cholar daal,bengali style chana dal	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/cholar-dal-bengali-cholar-dal/	100	0	416.6222962	15.34146423	17.58635607	49.98006656	11.75041597	3.721297837	49.63061564	0	0.391227953	0.499168053	0			
ghee dosa	SUCCESS	SUCCESS	https://www.tarladalal.com/Tuppa-Dosa-Soft-Ghee-Dosa-41384r	100	1.863354037	416.9523975	8.802484472	13.00621118	64.91428571	4.240993789	0	248.0322981	0	0	0	0			
red coconut chutney,hot red chilly coconut chutney	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/red-coconut-chutney-recipe-kerala-style/	100	0	416.970297	3.801249048	39.01629855	13.02074638	9.189794364	1.38790556	446.3762376	0.003838538	11.31979284	0	0			
navadhanya mixture	SUCCESS	SUCCESS	http://secretindianrecipe.com/recipe/navadhanya-mixture-healthy-protein-mixture	100	0	417.3451327	19.78867257	15.80584071	51.49575221	9.957522124	5.462300885	360.2159292	0.186902655	1.095823009	0	0			
butter murrukku	SUCCESS	SUCCESS	https://www.tarladalal.com/Butter-Murruku-Recipe-South-Indian-Jar-Snack-42068r	100	0.456621005	418.8401826	7.236712329	13.86118721	66.07890411	4.397260274	0.841369863	204.0127854	0.269442922	2.287981735	11.64383562	0			
almond and egg squares,almond squares (with egg)	SUCCESS	SUCCESS	http://www.bawarchi.com/recipe/almond-and-egg-squares-okgpROecgehci.html	100	0	422.0566038	5.287735849	31.06886792	32.22358491	1.179245283	30.55	20.37735849	0.001415094	1.22490566	5.471698113	0			
badaam ka halwa,almond halwa,badam halwa,badam ka halwa	SUCCESS	SUCCESS	https://www.tarladalal.com/Badam-ka-Halwa-3915r	100	0	422.6292135	3.320561798	28.11325843	39.2652809	1.203370787	33.94752809	120.741573	0.001011236	0.256314607	0	0			
sugar cookies	SUCCESS	SUCCESS	http://www.food.com/recipe/grandmas-soft-sugar-cookies-11345	100	3.817603393	423.5079533	6.955164369	18.78430541	57.45811241	0.027995758	19.04984093	129.4867444	0.298621421	0.786634146	0	0			
kara sev,karasev,khara sev,spicy sev	SUCCESS	SUCCESS	http://www.rakskitchen.net/2011/10/kara-sev-easy-diwali-snack-recipes.html	100	0	423.704698	10.37785235	14.79060403	61.71812081	5.677852349	3.311409396	282.1342282	0.326979866	0.709328859	4.228187919	0			
coconut pancakes	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Thai-Coconut-Pancakes-Turban-Tadka-FoodFood.html	100	1.70212766	426.1276596	4.75177305	28.58156028	37.96170213	0	14.15602837	2.120567376	0.01248227	0.032836879	0	0			
pineapple kesari,pineapple kesari bath,pineapple sheera	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/pineapple-kesari-recipe/	100	0	428.822695	6.045484634	17.06803783	64.1050591	0.266666667	24.48756501	10.90307329	0	0.441588652	0.567886525	0			
kaju kismis	SUCCESS	SUCCESS	0	100	0	430.5	10.01	22.075	52.395	1.65	2.955	6	0	3.8915	5	0			
moong dal payasam,moong dal kheer,dal payasam,pasi paruppu payasam,pesara pappu payasam	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/moong-dal-payasam-recipe/	100	0	430.752	6.56576	26.76288	41.33552	1.4704	0.28368	24.608	0.001344	4.332144	0.48	0			
vatana ni kachori,matar kachori,green peas kachori	SUCCESS	SUCCESS	https://www.tarladalal.com/Vatana-ni-Kachori-Matar-Kachori-Green-Peas-Kachori-40639r	100	1.665799063	430.9005726	17.17590838	16.53123373	55.26008329	15.93545029	5.002706923	313.9864654	0.247371161	0.751961478	0	0			
fish in banana leaf ( thai )	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Thai-Fish-in-Banana-Leaf-Sanjeev-Kapoor-Kitchen-FoodFood.html	100	0	431.9165683	3.112853207	38.02448642	23.540488	2.234238489	17.22258953	1714.728847	0.654545455	1.780788666	0	0			
sweet adai,inippu adai,karthigai vella adai	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Sweet-Adai.html	100	1.52284264	433.857868	8.564467005	19.46700508	59.62639594	7.898477157	0.249746193	2071.370558	0	0	0	0			
mysore bonda,mysore bajji,ulundu bonda	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Mysore-Bonda.html	100	1.518987342	434.0379747	14.62291139	16.84886076	56.31594937	7.496202532	0.22556962	22.88607595	0.267341772	0.893658228	2.392405063	0			
kai murrukku	SUCCESS	SUCCESS	http://www.rakskitchen.net/2011/08/kai-murukku-video-gokulashtami-recipes.html	100	2.631578947	435.8486842	6.399078947	15.83118421	65.29802632	1.722368421	0.003947368	2.505263158	0.173684211	0.673184211	0	0			
aloo gosht,aloo gosht shorba,pakistani lamb and potato curry	SUCCESS	SUCCESS	http://www.bawarchi.com/recipe/aloo-ghosht-oervxlafebfci.html	100	0	437.8998559	1.022530916	46.2713527	7.021864047	2.574250816	0.004190122	591.2047644	0.802233366	2.16567567	0	0			
chana dal vada	SUCCESS	SUCCESS	https://www.tarladalal.com/Chana-Dal-Vada-Crispy-Chana-Dal-Vada-4971r	100	4.137931034	438.5287356	10.54022989	30.36321839	32.07816092	9.186206897	1.447356322	481.3563218	0.404597701	1.067494253	0	0			
rice thattai,rice crispies	SUCCESS	SUCCESS	https://www.tarladalal.com/Thattai-Rice-Crispies-South-Indian-Jar-Snack-42037r	100	3.93081761	439.3380503	7.854811321	18.0581761	61.46283019	4.824056604	0.476415094	316.7908805	0.27672956	1.122930818	4.952830189	0			
kara boondi	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/kara-boondi-recipe/	100	0	443.7954545	17.65886364	20.84909091	48.24181818	7.459090909	6.516363636	915.6818182	0.313636364	2.03025	2.795454545	0			
nariyal vadi,coconut barfi,coconut burfi,coconut barfee,naralachi vadi,maharashtrian coconut mithai	SUCCESS	SUCCESS	https://www.tarladalal.com/Nariyal-Vadi-Naralachi-Vadi-Maharashtrian-Coconut-Mithai-41950r	100	2.696629213	444.741573	3.337078652	25.6741573	52.28764045	6.543820225	45.19101124	0.719101124	0.54	0.002022472	0	0			
dry fruit halwa,dry fruit barfi	SUCCESS	SUCCESS	http://recipes.timesofindia.com/recipes/dry-fruit-halwa/rs54655844.cms	100	0	445.6737589	11.58014184	27.73900709	43.76453901	4.482269504	31.22269504	152.6241135	0.032624113	3.556028369	4.539007092	0			
rava kesari,kesari,kesari bhath,kesari bath,sooji kesari,semolina kesari,sheera	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/rava-kesari-recipe/	100	0	446.7088608	7.572151899	17.34810127	67.00632911	0.417721519	26.01392405	12.40506329	0	0.985189873	1.265822785	0			
bournvita peda,bournvita burfi	SUCCESS	SUCCESS	https://www.yummytummyaarthi.com/2014/10/bournvita-burfi-recipe.html	100	0	448.5714286	4.142857143	14.8	76.10571429	0	52.91428571	3.085714286	0	0.128571429	0	0			
mangalore banana puri	SUCCESS	SUCCESS	0	100	4.863221884	449.8844985	6.883890578	29.6899696	42.31902736	5.422492401	3.839513678	1767.446809	0.427963526	1.125835866	0	0			
moong dal laddoo,muger laddoo	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/moong-dal-ladoo-recipe/	100	3.730569948	450.4663212	15.23316062	17.84455959	57.96476684	5.098445596	20.68393782	17.11917098	0	0	0	0			
homemade aloo bhujia	SUCCESS	SUCCESS	https://www.tarladalal.com/Aloo-Bhujia-Potato-Sev-Jar-Snack-42088r	100	0	452.163522	10.97761006	28.43610063	38.37761006	5.596226415	4.851446541	274.918239	0.746540881	1.227836478	0.79245283	0			
butter murukku,butter chakli	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/butter-murruku-recipe/	100	0	452.6929134	7.244409449	20.53181102	59.67496063	3.77007874	0.980314961	313.8740157	0.282047244	1.050944882	4.960629921	0			
golpapadi,sukhadi,gujarati gol papadi,sukhdi,gur papdi	SUCCESS	SUCCESS	https://www.tarladalal.com/Golpapdi-Gujarati-Gol-Papdi-Recipe-636r	100	5.977011494	457.2068966	6.496436782	19.61908046	66.38310345	5.143678161	0.222873563	1582.597701	0	0.05191954	0	0			
moong dal kachori	SUCCESS	SUCCESS	https://www.tarladalal.com/Moong-Dal-Kachori-3862r	100	1.777777778	459.5111111	11.14325926	21.74918519	55.23644444	1.694814815	0.482222222	299.4814815	0.265333333	0.617333333	0	0			
dakor na gota	SUCCESS	SUCCESS	https://www.tarladalal.com/Dakor-Na-Gota-(-Gujarati-Recipe)-563r	100	0	460.6682028	12.08847926	21.19447005	55.80322581	3.98156682	10.89861751	388.6221198	0.578801843	0.853456221	0	0			
sweet lapsi,sweet dalia,sweet broken wheat porridge	SUCCESS	SUCCESS	https://www.tarladalal.com/Lapsi-Pressure--Cooked-Broken-Wheat-Dessert-Recipe-33374r	100	0	461.8141593	5.897168142	19.90840708	68.61336283	4.687610619	35.94327434	7.327433628	0	0.70200885	0.796460177	0			
moong dal halwa,moong daal halwa,mung dal halwa	SUCCESS	SUCCESS	https://www.tarladalal.com/Moong-Dal-Halwa-3914r	100	0	462.9831933	9.410084034	19.89142857	63.35546218	3.386554622	42.15210084	10.09243697	0.000756303	0.191697479	0	0			
chatambade,masala vade,dal vada,chattambade,chana dal chatambade	SUCCESS	SUCCESS	https://www.tarladalal.com/Chatambade-(-How-To-Make-Chatambade-)-32667r	100	2.48447205	470.0289855	11.30848861	33.88033126	34.98136646	14.96356108	0	435.8799172	0.364389234	1.081573499	0	0			
aam aur chane ka achar	SUCCESS	SUCCESS	https://www.tarladalal.com/Aam-Aur-Chane-ka-Achaar-(--Rajasthani)-3904r	100	0	474.4070796	3.883185841	45.3539823	14.89557522	3.274336283	1.89380531	363.2212389	0	5.230088496	0	0			
churma laddoo,choorma laddoo,churma ladoo,churma laddu,choorma laddu	SUCCESS	SUCCESS	https://www.tarladalal.com/Churma-Ladoo-2045r	100	1.351351351	476.6891892	8.247702703	27.10635135	53.11121622	6.397297297	0.420810811	1390.216216	0	0.648283784	0	0			
homemade bikaneri bhujia	SUCCESS	SUCCESS	https://www.tarladalal.com/Bikaneri-Bhujia-3860r	100	0	476.7901235	17.18271605	26.88641975	42.17777778	2.666666667	2.679012346	508.8641975	0.604938272	1.143209877	0	0			
cashewnut pakoda,cashew pakoda,munthiri puruppu pakoda,munthiri pakoda,kaju pakora,cashewnut fritters	SUCCESS	SUCCESS	http://www.dishcovery.in/recipes/cashew-pakodas-munthiri-puruppu-pakoda	100	3.47826087	477.2608696	11.93913043	25.35652174	52.425	5.358695652	3.92826087	19.67391304	0.379565217	2.536521739	4.456521739	0			
ribbon pakoda	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/ribbon-pakoda-recipe/	100	0	478.2045455	9.964621212	25.36568182	52.7625	6.134848485	1.946212121	318.1287879	0.424545455	1.147704545	3.181818182	0			
shakar pare,sweet pare	SUCCESS	SUCCESS	https://www.tarladalal.com/Shakarpara-3864r	100	4.494382022	479.4606742	7.511011236	29.79775281	48.25168539	5.770786517	9.191910112	1911.81573	0	0	0	0			
amritsari fish fry,amritsari fish pakoda,amritsari fish pakora	SUCCESS	SUCCESS	https://www.archanaskitchen.com/amritsar-fish-fry-recipe	100	0	480.44	2.7868	49.0204	8.6744	1.368	1.9068	3108.56	0.9276	2.232	0	0			
mohanthal	SUCCESS	SUCCESS	https://www.tarladalal.com/Mohanthaal-(-Gujarati-Recipe)-635r	100	1.851851852	482.962963	10.69185185	22.45111111	59.94666667	4.8	38.08888889	28.77777778	0.306666667	0	0	0			
paneer amritsari tikka,paneer tikka	SUCCESS	SUCCESS	https://www.tarladalal.com/Paneer-Amritsari-Tikka-(-Kebabs-and-Tikkis-Recipe)-32715r	100	2.298850575	494.1091954	9.336206897	49.26954023	4.489655172	0.620689655	0.623563218	226.4252874	0.646551724	10.21724138	37.93103448	0			
ceasar salad	SUCCESS	SUCCESS	http://www.food.com/recipe/caesar-salad-61800	100	0	496.1039851	9.826154901	33.00647019	23.96806032	0.097464016	1.995394106	406.8978753	0.144098698	7.122194654	133.1322824	0			
til ladoo,sesame ladoo,sesame seeds laddoo,til laddu,til ke ladoo,til gud ladoo	SUCCESS	SUCCESS	https://www.tarladalal.com/Til-Laddu-Til-Ke-Ladoo-Til-Gud-Ladoo-Recipe-5016r	100	5.309734513	497.079646	10.30530973	29.03451327	53.83893805	5.973451327	0.550442478	42.74336283	0	3.633185841	0	0			
masala kadalai	SUCCESS	SUCCESS	http://redchillycurry.com/masala-kadalaimasala-peanut/	100	0	505.9428571	19.18438095	33.05295238	36.912	7.878095238	6.006857143	401.2761905	0.464	2.981371429	0.8	0			
flax seeds dry chutney	SUCCESS	SUCCESS	https://www.tarladalal.com/Flaxseeds-Dry-Chutney-South-Indian-Flax-Seeds-Podi-41761r	100	0	508.5714286	17.41904762	40.15238095	27.5047619	26	1.476190476	1874.190476	0	3.485714286	0	0			
ellurundai,sesame seed laddu,sweet sesame seed balls	SUCCESS	SUCCESS	http://www.rakskitchen.net/2017/08/ellu-urundai-recipe-sesame-jaggery-ladoo.html	100	0	509.6666667	11.95333333	33.14666667	47.3	7.866666667	0.2	34.66666667	0	4.638	0	0			
baked bakharwadi	SUCCESS	SUCCESS	https://www.tarladalal.com/Baked-Bhakarwadi-Healthy-Jar-Snack-41998r	100	0	509.7438017	11.84214876	34.09256198	42.58942149	7.459504132	4.581322314	1770.966942	0.375867769	1.602694215	0	0			
ganthiya sabzi	SUCCESS	SUCCESS	http://www.bawarchi.com/recipe/bhavnagari-gathiya-oerxQfdjeidbe.html	100	0	515.062654	4.857915739	50.83314627	11.30019905	1.874463399	1.813611981	558.2142594	0.972602707	2.857327698	1.789264414	0			
spinach cheese rolls with honey chilli sauce,palak paneer rolls	SUCCESS	SUCCESS	https://www.tarladalal.com/Spinach-Cheese-Cigars-with-Honey-Chilli-Sauce-8610r	100	3.287671233	515.7465753	0.965753425	51.85342466	10.62863014	0.630136986	6.308219178	454.2520548	0.867945205	3.653150685	0.48630137	0			
wheat halwa,atta halwa,godhumai halwa,tirunelveli halwa	SUCCESS	SUCCESS	http://www.rakskitchen.net/2014/10/godhumai-halwa-recipe-wheat-halwa.html	100	0	520.1551724	3.22	28.5612069	65.68396552	2.015517241	51.99706897	583.8965517	0	0.402568966	0.517241379	0			
luchi,poori	SUCCESS	SUCCESS	0	100	3.305785124	522.3140496	7.272727273	33.65289256	48.85950413	0	0	326.4628099	0.581818182	1.530578512	0	0			
curry leaves chutney powder,karuvepillai chutney podi,karivepaku podi,karibevu chutney pudi	SUCCESS	SUCCESS	https://www.tarladalal.com/Curry-Leaves-Chutney-Powder-1660r	100	0	523.2820513	11.13641026	39.69728938	30.63882784	6.262271062	0.008791209	163.7435897	0	0.203868132	0	0			
besan masala peanuts,spicy peanuts,masala peanuts	SUCCESS	SUCCESS	0	100	0	527.7457627	23.18389831	40.16864407	25.63559322	8.508474576	5.958474576	685.3898305	0.264915254	4.486271186	0	0			
masala puri	SUCCESS	SUCCESS	https://www.tarladalal.com/Masala-Puris-Served-with-Curds-and-Chunda-Masala-Puri-for-Breakfast-40885r	100	6.25	530.1875	8.25625	37.5	44.98125	6.6875	0.25625	2718.09375	0.6325	1.66390625	0	0			
horlicks peda,horlicks burfi	SUCCESS	SUCCESS	0	100	0	536.7	7.817	32.207	55.24	3.24	34.545	59.5	0.559	0.926	0	1.35			
mixture namkeen,spicy mixture,mixture	SUCCESS	SUCCESS	https://femmehavenn.wordpress.com/2013/11/02/panchratan-namkeen-mixture/	100	0	540.4102564	13.74358974	41.00384615	35.96153846	3.705128205	3.321794872	502.5833333	4.243076923	1.369358974	1.282051282	0			
medu vada,ulundu vada,medhu vadai,uddhina vada	SUCCESS	SUCCESS	https://www.tarladalal.com/Medu-Vada-(-South-Indian-Recipe)-32683r	100	3.753351206	543.8069705	12.96369973	40.97922252	32.48045576	6.349865952	0.218766756	541.2707775	0.707774799	1.864407507	0	0			
methi muthias,gujarati methi muthias	SUCCESS	SUCCESS	https://www.tarladalal.com/Methi-Muthias-Gujarati-Methi-Muthia-1360r	100	2.580645161	544.6344086	4.200430108	52.66150538	15.9511828	3.062365591	4.187956989	649.3311828	0.967741935	2.389677419	0	0			
